node_id,node_type,label,description,approved_name,target_id,biotype,association_score,gap_score,conservative_gap_score,gap_rank,gap_category,gap_interpretation_tier,text_coverage_status,literature_mentions,trial_mentions,symbol_ambiguity_flag,mention_match_quality,paper_id,year,citation_count,topic_id,topic_label,nct_id,overall_status,phases,top_terms,n_papers,source,n_trials
target_TP53,Target,TP53,,tumor protein p53,ENSG00000141510,protein_coding,0.4951213066941584,0.122045,0.152557,102.0,Moderate gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_KIF1A,Target,KIF1A,,kinesin family member 1A,ENSG00000130294,protein_coding,0.4934775830034178,0.120825,0.151032,103.0,Moderate gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_NEU1,Target,NEU1,,neuraminidase 1,ENSG00000204386,protein_coding,0.4886089952304533,0.117212,0.146516,104.0,Moderate gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_OGG1,Target,OGG1,,8-oxoguanine DNA glycosylase,ENSG00000114026,protein_coding,0.4877648235381816,0.116586,0.145732,105.0,Moderate gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_PIK3CB,Target,PIK3CB,,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta",ENSG00000051382,protein_coding,0.4868782401418179,0.115928,0.14491,106.0,Moderate gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_TGFBR2,Target,TGFBR2,,transforming growth factor beta receptor 2,ENSG00000163513,protein_coding,0.4830083848043395,0.113056,0.14132,107.0,Moderate gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_BMS1,Target,BMS1,,BMS1 ribosome biogenesis factor,ENSG00000165733,protein_coding,0.4824617197451569,0.112651,0.140813,108.0,Moderate gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_CLK2,Target,CLK2,,CDC like kinase 2,ENSG00000176444,protein_coding,0.4823993150445137,0.112604,0.140755,109.0,Moderate gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_GABRP,Target,GABRP,,gamma-aminobutyric acid type A receptor subunit pi,ENSG00000094755,protein_coding,0.4814067067058774,0.111868,0.139834,110.0,Moderate gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_DRD3,Target,DRD3,,dopamine receptor D3,ENSG00000151577,protein_coding,0.4803842725140399,0.111109,0.138886,111.0,Moderate gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_NOC4L,Target,NOC4L,,nucleolar complex associated 4 homolog,ENSG00000184967,protein_coding,0.4791090291238817,0.110162,0.137703,112.0,Moderate gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_XPO1,Target,XPO1,,exportin 1,ENSG00000082898,protein_coding,0.4783128590683893,0.109572,0.136965,113.0,Moderate gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_AP2S1,Target,AP2S1,,adaptor related protein complex 2 subunit sigma 1,ENSG00000042753,protein_coding,0.4773971596481343,0.108892,0.136115,114.0,Moderate gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_DRD4,Target,DRD4,,dopamine receptor D4,ENSG00000069696,protein_coding,0.4771217441322876,0.108688,0.13586,115.0,Moderate gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_SLC24A4,Target,SLC24A4,,solute carrier family 24 member 4,ENSG00000140090,protein_coding,0.4770198056518296,0.108612,0.135765,116.0,Moderate gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_INPP5D,Target,INPP5D,,inositol polyphosphate-5-phosphatase D,ENSG00000168918,protein_coding,0.4769343857371123,0.108549,0.135686,117.0,Moderate gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_TGFBR1,Target,TGFBR1,,transforming growth factor beta receptor 1,ENSG00000106799,protein_coding,0.4750378558173373,0.107141,0.133927,118.0,Moderate gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_RAB7A,Target,RAB7A,,"RAB7A, member RAS oncogene family",ENSG00000075785,protein_coding,0.474824686168203,0.106983,0.133729,119.0,Moderate gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_PTPN1,Target,PTPN1,,protein tyrosine phosphatase non-receptor type 1,ENSG00000196396,protein_coding,0.4733977341165619,0.105924,0.132405,120.0,Moderate gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_CLTC,Target,CLTC,,clathrin heavy chain,ENSG00000141367,protein_coding,0.4728858568785419,0.105544,0.13193,121.0,Moderate gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_PPT1,Target,PPT1,,palmitoyl-protein thioesterase 1,ENSG00000131238,protein_coding,0.4728154732398079,0.105492,0.131865,122.0,Moderate gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_RRP15,Target,RRP15,,ribosomal RNA processing 15 homolog,ENSG00000067533,protein_coding,0.4726977086145429,0.105405,0.131756,123.0,Moderate gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_RASGEF1C,Target,RASGEF1C,,RasGEF domain family member 1C,ENSG00000146090,protein_coding,0.4703869592573467,0.10369,0.129612,124.0,Moderate gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_NDUFS8,Target,NDUFS8,,NADH:ubiquinone oxidoreductase core subunit S8,ENSG00000110717,protein_coding,0.4697485888989902,0.103216,0.12902,125.0,Moderate gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_FCF1,Target,FCF1,,FCF1 rRNA-processing protein,ENSG00000119616,protein_coding,0.4690379000231848,0.102689,0.128361,126.0,Moderate gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_NDUFB9,Target,NDUFB9,,NADH:ubiquinone oxidoreductase subunit B9,ENSG00000147684,protein_coding,0.4688652507665982,0.10256,0.128201,127.0,Moderate gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_PPP1R10,Target,PPP1R10,,protein phosphatase 1 regulatory subunit 10,ENSG00000204569,protein_coding,0.4686893597488367,0.10243,0.128037,128.0,Moderate gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_NDUFA5,Target,NDUFA5,,NADH:ubiquinone oxidoreductase subunit A5,ENSG00000128609,protein_coding,0.4685556494443896,0.102331,0.127913,129.0,Moderate gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_GM2A,Target,GM2A,,ganglioside GM2 activator,ENSG00000196743,protein_coding,0.4684157194612444,0.102227,0.127784,130.0,Moderate gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_AP2M1,Target,AP2M1,,adaptor related protein complex 2 subunit mu 1,ENSG00000161203,protein_coding,0.4681822308224015,0.102054,0.127567,131.0,Moderate gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_HSD17B12,Target,HSD17B12,,hydroxysteroid 17-beta dehydrogenase 12,ENSG00000149084,protein_coding,0.467993063220509,0.101913,0.127392,132.0,Moderate gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_NDUFC2,Target,NDUFC2,,NADH:ubiquinone oxidoreductase subunit C2,ENSG00000151366,protein_coding,0.4670283129077943,0.101197,0.126497,133.0,Moderate gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_COPA,Target,COPA,,coat protein complex I subunit alpha,ENSG00000122218,protein_coding,0.466345507639121,0.100691,0.125863,134.0,Moderate gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_SON,Target,SON,,SON DNA and RNA binding protein,ENSG00000159140,protein_coding,0.4651528457924181,0.099805,0.124757,135.0,Moderate gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,moderate,not_detected,,,,,,,,,,,,
target_COPG1,Target,COPG1,,coat protein complex I subunit gamma 1,ENSG00000181789,protein_coding,0.464992191482808,0.099686,0.124608,136.0,Moderate gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_TMEM106B,Target,TMEM106B,,transmembrane protein 106B,ENSG00000106460,protein_coding,0.4647701043432878,0.099521,0.124402,137.0,Moderate gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_NUP93,Target,NUP93,,nucleoporin 93,ENSG00000102900,protein_coding,0.4645497293282128,0.099358,0.124197,138.0,Moderate gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_SF3B1,Target,SF3B1,,splicing factor 3b subunit 1,ENSG00000115524,protein_coding,0.4644398507441357,0.099276,0.124095,139.0,Moderate gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_ACACA,Target,ACACA,,acetyl-CoA carboxylase alpha,ENSG00000278540,protein_coding,0.4642189930950091,0.099112,0.123891,140.0,Moderate gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_BMP2K,Target,BMP2K,,BMP2 inducible kinase,ENSG00000138756,protein_coding,0.4641007425409068,0.099025,0.123781,141.0,Moderate gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_PIK3R1,Target,PIK3R1,,phosphoinositide-3-kinase regulatory subunit 1,ENSG00000145675,protein_coding,0.4640863798250131,0.099014,0.123768,142.0,Moderate gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_NAGPA,Target,NAGPA,,N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase,ENSG00000103174,protein_coding,0.4638903158507464,0.098869,0.123586,143.0,Moderate gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_SNRPD3,Target,SNRPD3,,small nuclear ribonucleoprotein D3 polypeptide,ENSG00000100028,protein_coding,0.4638227176293007,0.098818,0.123523,144.0,Moderate gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_MDN1,Target,MDN1,,midasin AAA ATPase 1,ENSG00000112159,protein_coding,0.4634832506063762,0.098566,0.123208,145.0,Moderate gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_MED1,Target,MED1,,mediator complex subunit 1,ENSG00000125686,protein_coding,0.4634711034619965,0.098557,0.123197,146.0,Moderate gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_MCM10,Target,MCM10,,minichromosome maintenance 10 replication initiation factor,ENSG00000065328,protein_coding,0.4633607428109449,0.098476,0.123094,147.0,Moderate gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_NDUFA6,Target,NDUFA6,,NADH:ubiquinone oxidoreductase subunit A6,ENSG00000184983,protein_coding,0.4632818477780767,0.098417,0.123021,148.0,Moderate gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_KIF18B,Target,KIF18B,,kinesin family member 18B,ENSG00000186185,protein_coding,0.4632221503654381,0.098373,0.122966,149.0,Moderate gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_COPZ1,Target,COPZ1,,coat protein complex I subunit zeta 1,ENSG00000111481,protein_coding,0.4630929331463163,0.098277,0.122846,150.0,Moderate gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_SNX3,Target,SNX3,,sorting nexin 3,ENSG00000112335,protein_coding,0.4630701093196636,0.09826,0.122825,151.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_TNPO3,Target,TNPO3,,transportin 3,ENSG00000064419,protein_coding,0.4630322273845584,0.098232,0.12279,152.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_COPB1,Target,COPB1,,coat protein complex I subunit beta 1,ENSG00000129083,protein_coding,0.4629911629562602,0.098201,0.122752,153.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_DSTYK,Target,DSTYK,,dual serine/threonine and tyrosine protein kinase,ENSG00000133059,protein_coding,0.462898767992589,0.098133,0.122666,154.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_COPB2,Target,COPB2,,coat protein complex I subunit beta 2,ENSG00000184432,protein_coding,0.462898767992589,0.098133,0.122666,155.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_HEATR1,Target,HEATR1,,HEAT repeat containing 1,ENSG00000119285,protein_coding,0.462898767992589,0.098133,0.122666,156.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_ZNF207,Target,ZNF207,,zinc finger protein 207,ENSG00000010244,protein_coding,0.462898767992589,0.098133,0.122666,157.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_PAF1,Target,PAF1,,PAF1 component of Paf1/RNA polymerase II complex,ENSG00000006712,protein_coding,0.4628122530463495,0.098069,0.122586,158.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_SEC13,Target,SEC13,,"SEC13 homolog, nuclear pore and COPII component",ENSG00000157020,protein_coding,0.4627139780652466,0.097996,0.122494,159.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_DHX37,Target,DHX37,,DEAH-box helicase 37,ENSG00000150990,protein_coding,0.4626215831015755,0.097927,0.122409,160.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_PXK,Target,PXK,,PX domain containing serine/threonine kinase like,ENSG00000168297,protein_coding,0.462590500523488,0.097904,0.12238,161.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,moderate,not_detected,,,,,,,,,,,,
target_PPP1R15B,Target,PPP1R15B,,protein phosphatase 1 regulatory subunit 15B,ENSG00000158615,protein_coding,0.4623443982105619,0.097721,0.122152,162.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_NOP16,Target,NOP16,,NOP16 nucleolar protein,ENSG00000048162,protein_coding,0.4619748183558772,0.097447,0.121809,163.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_PLRG1,Target,PLRG1,,pleiotropic regulator 1,ENSG00000171566,protein_coding,0.4619748183558772,0.097447,0.121809,164.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_SNRPE,Target,SNRPE,,small nuclear ribonucleoprotein polypeptide E,ENSG00000182004,protein_coding,0.4619748183558772,0.097447,0.121809,165.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_NUP205,Target,NUP205,,nucleoporin 205,ENSG00000155561,protein_coding,0.4619748183558772,0.097447,0.121809,166.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_MTMR14,Target,MTMR14,,myotubularin related protein 14,ENSG00000163719,protein_coding,0.4619748183558772,0.097447,0.121809,167.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_PPAN,Target,PPAN,,peter pan homolog,ENSG00000130810,protein_coding,0.4619748183558772,0.097447,0.121809,168.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_IMP3,Target,IMP3,,IMP U3 small nucleolar ribonucleoprotein 3,ENSG00000177971,protein_coding,0.4619748183558772,0.097447,0.121809,169.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_SUPT6H,Target,SUPT6H,,"SPT6 homolog, histone chaperone and transcription elongation factor",ENSG00000109111,protein_coding,0.4619748183558772,0.097447,0.121809,170.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_LTV1,Target,LTV1,,LTV1 ribosome biogenesis factor,ENSG00000135521,protein_coding,0.4619748183558772,0.097447,0.121809,171.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_FERMT2,Target,FERMT2,,FERM domain containing kindlin 2,ENSG00000073712,protein_coding,0.4616617934842458,0.097215,0.121518,172.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_PRDX2,Target,PRDX2,,peroxiredoxin 2,ENSG00000167815,protein_coding,0.460568664371186,0.096404,0.120504,173.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_WDHD1,Target,WDHD1,,WD repeat and HMG-box DNA binding protein 1,ENSG00000198554,protein_coding,0.4598018260294176,0.095834,0.119793,174.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_DIMT1,Target,DIMT1,,DIM1 rRNA methyltransferase and ribosome maturation factor,ENSG00000086189,protein_coding,0.4585183207363117,0.094882,0.118602,175.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_B4GALT2,Target,B4GALT2,,"beta-1,4-galactosyltransferase 2",ENSG00000117411,protein_coding,0.4579725558921829,0.094477,0.118096,176.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_MT-ND1,Target,MT-ND1,,mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 1,ENSG00000198888,protein_coding,0.4574563770686376,0.094094,0.117617,177.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_ELMO2,Target,ELMO2,,engulfment and cell motility 2,ENSG00000062598,protein_coding,0.4560426660377425,0.093045,0.116306,178.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_GBF1,Target,GBF1,,golgi brefeldin A resistant guanine nucleotide exchange factor 1,ENSG00000107862,protein_coding,0.4553786701053179,0.092552,0.11569,179.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_RSL24D1,Target,RSL24D1,,ribosomal L24 domain containing 1,ENSG00000137876,protein_coding,0.454607398421626,0.09198,0.114975,180.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_BLOC1S5,Target,BLOC1S5,,biogenesis of lysosomal organelles complex 1 subunit 5,ENSG00000188428,protein_coding,0.4543078885741159,0.091757,0.114697,181.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_PTPN12,Target,PTPN12,,protein tyrosine phosphatase non-receptor type 12,ENSG00000127947,protein_coding,0.454225041613811,0.091696,0.11462,182.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_AP3B1,Target,AP3B1,,adaptor related protein complex 3 subunit beta 1,ENSG00000132842,protein_coding,0.4540519817613574,0.091567,0.114459,183.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_LAMTOR3,Target,LAMTOR3,,"late endosomal/lysosomal adaptor, MAPK and MTOR activator 3",ENSG00000109270,protein_coding,0.4534566497001587,0.091126,0.113907,184.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_DHX15,Target,DHX15,,DEAH-box helicase 15,ENSG00000109606,protein_coding,0.4522231035939754,0.09021,0.112763,185.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_SBF1,Target,SBF1,,SET binding factor 1,ENSG00000100241,protein_coding,0.4519351344543852,0.089997,0.112496,186.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
