target_id,approved_symbol,approved_name,biotype,association_score,literature_mentions,trial_mentions,literature_documents_mentioned,trial_documents_mentioned,literature_to_trial_gap_signal,symbol_ambiguity_flag,mention_match_quality,text_coverage_status
ENSG00000166926,MS4A6E,membrane spanning 4-domains A6E,protein_coding,0.3814978751149414,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000113580,NR3C1,nuclear receptor subfamily 3 group C member 1,protein_coding,0.3812131987277117,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000138378,STAT4,signal transducer and activator of transcription 4,protein_coding,0.3812122324405845,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000153113,CAST,calpastatin,lncRNA,0.3807409956883003,1,0,1,0,1,low,reliable,checked_with_mentions
ENSG00000131042,LILRB2,leukocyte immunoglobulin like receptor B2,protein_coding,0.3802186674438049,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000168038,ULK4,unc-51 like kinase 4,protein_coding,0.380090299011133,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000086991,NOX4,NADPH oxidase 4,protein_coding,0.379211837133377,2,0,1,0,2,low,reliable,checked_with_mentions
ENSG00000014216,CAPN1,calpain 1,protein_coding,0.3789290150313411,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000112742,TTK,TTK protein kinase,protein_coding,0.3779085514517349,0,0,0,0,0,moderate,not_detected,checked_zero_mentions
ENSG00000072310,SREBF1,sterol regulatory element binding transcription factor 1,protein_coding,0.3777040188935435,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000186868,MAPT,microtubule associated protein tau,protein_coding,0.3772403441193385,5,0,3,0,5,low,reliable,checked_with_mentions
ENSG00000164045,CDC25A,cell division cycle 25A,protein_coding,0.3769139126634551,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000128463,EMC4,ER membrane protein complex subunit 4,protein_coding,0.3768973652072784,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000100596,SPTLC2,serine palmitoyltransferase long chain base subunit 2,protein_coding,0.37642395557408,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000095303,PTGS1,prostaglandin-endoperoxide synthase 1,protein_coding,0.3763279919860416,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000068366,ACSL4,acyl-CoA synthetase long chain family member 4,protein_coding,0.3761935696288,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000086062,B4GALT1,"beta-1,4-galactosyltransferase 1",protein_coding,0.3761302982952405,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000151092,NGLY1,N-glycanase 1,protein_coding,0.3760521487473967,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000135312,HTR1B,5-hydroxytryptamine receptor 1B,protein_coding,0.3758601907209984,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000145217,SLC26A1,solute carrier family 26 member 1,protein_coding,0.375289443952889,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000120910,PPP3CC,protein phosphatase 3 catalytic subunit gamma,protein_coding,0.3743178305542711,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000181830,SLC35C1,solute carrier family 35 member C1,protein_coding,0.3742355031832924,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000164916,FOXK1,forkhead box K1,protein_coding,0.3735578612417752,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000113368,LMNB1,lamin B1,protein_coding,0.3734388983292287,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000149177,PTPRJ,protein tyrosine phosphatase receptor type J,protein_coding,0.3731573768374952,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000151490,PTPRO,protein tyrosine phosphatase receptor type O,protein_coding,0.3730433881061069,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000126247,CAPNS1,calpain small subunit 1,protein_coding,0.3729426481573647,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000108384,RAD51C,RAD51 paralog C,protein_coding,0.3729372959513634,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000077150,NFKB2,nuclear factor kappa B subunit 2,protein_coding,0.3729363330323488,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000164896,FASTK,Fas activated serine/threonine kinase,protein_coding,0.3729016225697163,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000165264,NDUFB6,NADH:ubiquinone oxidoreductase subunit B6,protein_coding,0.3728326796236908,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000172273,HINFP,histone H4 transcription factor,protein_coding,0.3727161441788117,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000167110,GOLGA2,golgin A2,protein_coding,0.3726445709526627,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000169136,ATF5,activating transcription factor 5,protein_coding,0.3726442876464624,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000175489,LRRC25,leucine rich repeat containing 25,protein_coding,0.3721767585612213,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000146674,IGFBP3,insulin like growth factor binding protein 3,protein_coding,0.3721671663850427,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000136451,VEZF1,vascular endothelial zinc finger 1,protein_coding,0.3721669136674946,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000169676,DRD5,dopamine receptor D5,protein_coding,0.3721010277826577,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000164344,KLKB1,kallikrein B1,protein_coding,0.3720745187038235,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000158402,CDC25C,cell division cycle 25C,protein_coding,0.3720002916069885,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000111725,PRKAB1,protein kinase AMP-activated non-catalytic subunit beta 1,protein_coding,0.3719639872934598,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000151612,ZNF827,zinc finger protein 827,protein_coding,0.3718194048251855,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000178950,GAK,cyclin G associated kinase,protein_coding,0.3717986052219811,0,0,0,0,0,moderate,not_detected,checked_zero_mentions
ENSG00000069431,ABCC9,ATP binding cassette subfamily C member 9,protein_coding,0.3716659229282266,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000141959,PFKL,"phosphofructokinase, liver type",protein_coding,0.3716343593630011,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000136504,KAT7,lysine acetyltransferase 7,protein_coding,0.3716263148599978,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000157404,KIT,"KIT proto-oncogene, receptor tyrosine kinase",protein_coding,0.371473720699531,0,0,0,0,0,moderate,not_detected,checked_zero_mentions
ENSG00000256812,CAPNS2,calpain small subunit 2,protein_coding,0.3714277539581253,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000133030,MPRIP,myosin phosphatase Rho interacting protein,protein_coding,0.3712599698262256,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000175344,CHRNA7,cholinergic receptor nicotinic alpha 7 subunit,protein_coding,0.3712518221378517,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000112983,BRD8,bromodomain containing 8,protein_coding,0.3710966720049702,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000096401,CDC5L,cell division cycle 5 like,protein_coding,0.370860551542255,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000013293,SLC7A14,solute carrier family 7 member 14,protein_coding,0.3707910207621442,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000103811,CTSH,cathepsin H,protein_coding,0.3706060572053957,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000105426,PTPRS,protein tyrosine phosphatase receptor type S,protein_coding,0.37036636998273,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000123643,SLC36A1,solute carrier family 36 member 1,protein_coding,0.3702266194304,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000153046,CDYL,chromodomain Y like,protein_coding,0.3699494345393864,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000115844,DLX2,distal-less homeobox 2,protein_coding,0.3699494345393864,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000140990,NDUFB10,NADH:ubiquinone oxidoreductase subunit B10,protein_coding,0.3699494345393864,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000113282,CLINT1,clathrin interactor 1,protein_coding,0.3697919952539438,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000065615,CYB5R4,cytochrome b5 reductase 4,protein_coding,0.3696033747544286,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000263001,GTF2I,general transcription factor IIi,protein_coding,0.3695798546847018,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000159792,PSKH1,protein serine kinase H1,protein_coding,0.3695798546847018,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000137411,VARS2,"valyl-tRNA synthetase 2, mitochondrial",protein_coding,0.3695798546847018,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000104980,TIMM44,translocase of inner mitochondrial membrane 44,protein_coding,0.3695798546847018,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000144161,ZC3H8,zinc finger CCCH-type containing 8,protein_coding,0.3695798546847018,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000143748,NVL,nuclear VCP like,protein_coding,0.3695798546847018,0,0,0,0,0,moderate,not_detected,checked_zero_mentions
ENSG00000154832,CXXC1,CXXC finger protein 1,protein_coding,0.3695798546847018,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000065559,MAP2K4,mitogen-activated protein kinase kinase 4,protein_coding,0.3693919607558185,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000105568,PPP2R1A,protein phosphatase 2 scaffold subunit Aalpha,protein_coding,0.3692404691467815,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000115648,MLPH,melanophilin,protein_coding,0.369233794899744,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000196950,SLC39A10,solute carrier family 39 member 10,protein_coding,0.3690531928092463,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000116906,GNPAT,glyceronephosphate O-acyltransferase,protein_coding,0.3680043404928123,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000100151,PICK1,protein interacting with PRKCA 1,protein_coding,0.3679156855615358,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000076984,MAP2K7,mitogen-activated protein kinase kinase 7,protein_coding,0.3679105814908279,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000188778,ADRB3,adrenoceptor beta 3,protein_coding,0.3676626170066913,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000112164,GLP1R,glucagon like peptide 1 receptor,protein_coding,0.3676234859493767,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000113721,PDGFRB,platelet derived growth factor receptor beta,protein_coding,0.3670188793874623,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000066855,MTFR1,mitochondrial fission regulator 1,protein_coding,0.3660499962091249,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000144579,CTDSP1,CTD small phosphatase 1,protein_coding,0.3656350097459279,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000115355,CCDC88A,coiled-coil and HOOK domain protein 88A,protein_coding,0.3648508704560153,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000138600,SPPL2A,signal peptide peptidase like 2A,protein_coding,0.3645122893630986,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000196154,S100A4,S100 calcium binding protein A4,protein_coding,0.3641619795141552,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000140836,ZFHX3,zinc finger homeobox 3,protein_coding,0.3640003834245561,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000187116,LILRA5,leukocyte immunoglobulin like receptor A5,protein_coding,0.3635765891806877,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000091831,ESR1,estrogen receptor 1,protein_coding,0.363562141683785,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000214787,MS4A4E,membrane spanning 4-domains A4E,protein_coding,0.3635467622674651,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000132313,MRPL35,mitochondrial ribosomal protein L35,protein_coding,0.3633252739296935,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000129351,ILF3,interleukin enhancer binding factor 3,protein_coding,0.3630886529060564,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000168874,ATOH8,atonal bHLH transcription factor 8,protein_coding,0.3627050559718277,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000116199,FAM20B,FAM20B glycosaminoglycan xylosylkinase,protein_coding,0.3622962682225441,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000131174,COX7B,cytochrome c oxidase subunit 7B,protein_coding,0.3621630702603905,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000163686,ABHD6,"abhydrolase domain containing 6, acylglycerol lipase",protein_coding,0.3616370508185793,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000188906,LRRK2,leucine rich repeat kinase 2,protein_coding,0.3615993868238931,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000127022,CANX,calnexin,protein_coding,0.3615993404555438,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000123992,DNPEP,aspartyl aminopeptidase,protein_coding,0.3602282692413797,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000147246,HTR2C,5-hydroxytryptamine receptor 2C,protein_coding,0.3598560754473065,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000115946,PNO1,partner of NOB1 homolog,protein_coding,0.3596732919352649,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000073008,PVR,PVR cell adhesion molecule,protein_coding,0.3596586826147091,0,0,0,0,0,moderate,not_detected,checked_zero_mentions
ENSG00000185009,AP3M1,adaptor related protein complex 3 subunit mu 1,protein_coding,0.3594095659601249,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000156873,PHKG2,phosphorylase kinase catalytic subunit gamma 2,protein_coding,0.3594094408538857,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000213639,PPP1CB,protein phosphatase 1 catalytic subunit beta,protein_coding,0.3587941134874355,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000068078,FGFR3,fibroblast growth factor receptor 3,protein_coding,0.3587599808568034,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000146555,SDK1,sidekick cell adhesion molecule 1,protein_coding,0.3580625442761583,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000165304,MELK,maternal embryonic leucine zipper kinase,protein_coding,0.357917934257241,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000112232,KHDRBS2,"KH RNA binding domain containing, signal transduction associated 2",protein_coding,0.3571730144094509,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000123374,CDK2,cyclin dependent kinase 2,protein_coding,0.356140387090375,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000135346,CGA,"glycoprotein hormones, alpha polypeptide",protein_coding,0.355904638432019,0,0,0,0,0,moderate,not_detected,checked_zero_mentions
ENSG00000168538,TRAPPC11,trafficking protein particle complex subunit 11,protein_coding,0.3558960059418849,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000149968,MMP3,matrix metallopeptidase 3,protein_coding,0.3558028555127023,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000196367,TRRAP,transformation/transcription domain associated protein,protein_coding,0.3553723310589115,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000136950,ARPC5L,actin related protein 2/3 complex subunit 5 like,protein_coding,0.3542942176554161,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000164256,PRDM9,PR/SET domain 9,protein_coding,0.3540807440074534,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000141837,CACNA1A,calcium voltage-gated channel subunit alpha1 A,protein_coding,0.353942611273208,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000105647,PIK3R2,phosphoinositide-3-kinase regulatory subunit 2,protein_coding,0.3537397425855842,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000168243,GNG4,G protein subunit gamma 4,protein_coding,0.353653976663281,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000143437,ARNT,aryl hydrocarbon receptor nuclear translocator,protein_coding,0.3536173540683,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000108091,CCDC6,coiled-coil domain containing 6,protein_coding,0.353461592270713,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000120915,EPHX2,epoxide hydrolase 2,protein_coding,0.3534262468160848,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000115042,FAHD2A,fumarylacetoacetate hydrolase domain containing 2A,protein_coding,0.3532027959516248,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000165629,ATP5F1C,ATP synthase F1 subunit gamma,protein_coding,0.351647124189667,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000171475,WIPF2,WAS/WASL interacting protein family member 2,protein_coding,0.3516340309260151,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000130227,XPO7,exportin 7,protein_coding,0.3509544943990913,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000123595,RAB9A,"RAB9A, member RAS oncogene family",protein_coding,0.3507298818928321,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000131446,MGAT1,"alpha-1,3-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase",protein_coding,0.3501686449018109,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000174173,TRMT10C,"tRNA methyltransferase 10C, mitochondrial RNase P subunit",protein_coding,0.3497310473358956,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000176974,SHMT1,serine hydroxymethyltransferase 1,protein_coding,0.3494039797522333,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000100599,RIN3,Ras and Rab interactor 3,protein_coding,0.3491956002022905,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000008118,CAMK1G,calcium/calmodulin dependent protein kinase IG,protein_coding,0.3489596391372049,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000105737,GRIK5,glutamate ionotropic receptor kainate type subunit 5,protein_coding,0.3487457973087208,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000088538,DOCK3,dedicator of cytokinesis 3,protein_coding,0.3484394504684469,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000241553,ARPC4,actin related protein 2/3 complex subunit 4,protein_coding,0.3482020615899742,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000148143,ZNF462,zinc finger protein 462,protein_coding,0.3478689295539769,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000088367,EPB41L1,erythrocyte membrane protein band 4.1 like 1,protein_coding,0.3473817121259607,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000203879,GDI1,GDP dissociation inhibitor 1,protein_coding,0.3472359932121279,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000084674,APOB,apolipoprotein B,protein_coding,0.3470718671586195,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000173198,CYSLTR1,cysteinyl leukotriene receptor 1,protein_coding,0.3469609741136041,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000112685,EXOC2,exocyst complex component 2,protein_coding,0.3468741889890648,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000058272,PPP1R12A,protein phosphatase 1 regulatory subunit 12A,protein_coding,0.3464628424826894,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000152266,PTH,parathyroid hormone,protein_coding,0.3463095452476828,0,0,0,0,0,moderate,not_detected,checked_zero_mentions
ENSG00000177374,HIC1,HIC ZBTB transcriptional repressor 1,protein_coding,0.3461373311272977,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000102575,ACP5,"acid phosphatase 5, tartrate resistant",protein_coding,0.345760041087921,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000105664,COMP,cartilage oligomeric matrix protein,protein_coding,0.3455310913417511,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000164258,NDUFS4,NADH:ubiquinone oxidoreductase subunit S4,protein_coding,0.3455255972037469,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000147862,NFIB,nuclear factor I B,protein_coding,0.3444103367444363,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000170442,KRT86,keratin 86,protein_coding,0.3438370700217122,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000117408,IPO13,importin 13,protein_coding,0.3436079785515809,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000189171,S100A13,S100 calcium binding protein A13,protein_coding,0.3434574362388576,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000135077,HAVCR2,hepatitis A virus cellular receptor 2,protein_coding,0.3434472094193465,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000125826,RBCK1,RANBP2-type and C3HC4-type zinc finger containing 1,protein_coding,0.3432715563490918,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000120254,MTHFD1L,methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1 like,protein_coding,0.343223138447102,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000013364,MVP,major vault protein,protein_coding,0.3430168666212198,0,0,0,0,0,moderate,not_detected,checked_zero_mentions
ENSG00000198453,ZNF568,zinc finger protein 568,protein_coding,0.3427665943700876,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000105974,CAV1,caveolin 1,protein_coding,0.3427351887557205,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000149357,LAMTOR1,"late endosomal/lysosomal adaptor, MAPK and MTOR activator 1",protein_coding,0.3427122666203425,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000164093,PITX2,paired like homeodomain 2,protein_coding,0.3422160442487135,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000161281,COX7A1,cytochrome c oxidase subunit 7A1,protein_coding,0.3416210808723567,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000160712,IL6R,interleukin 6 receptor,protein_coding,0.3414625383994451,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000168067,MAP4K2,mitogen-activated protein kinase kinase kinase kinase 2,protein_coding,0.3412192820862916,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000132744,ACY3,aminoacylase 3,protein_coding,0.3409417296207375,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000163545,NUAK2,NUAK family kinase 2,protein_coding,0.3404797548023816,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000099822,HCN2,hyperpolarization activated cyclic nucleotide gated potassium and sodium channel 2,protein_coding,0.340069955012476,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000205629,LCMT1,leucine carboxyl methyltransferase 1,protein_coding,0.3398662732157597,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000174279,EVX2,even-skipped homeobox 2,protein_coding,0.3395075925815459,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000272333,KMT2B,lysine methyltransferase 2B,protein_coding,0.3387230998098647,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000137265,IRF4,interferon regulatory factor 4,protein_coding,0.338695006419692,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000138801,PAPSS1,3'-phosphoadenosine 5'-phosphosulfate synthase 1,protein_coding,0.3386840366563467,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000132470,ITGB4,integrin subunit beta 4,protein_coding,0.3386400752636963,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000010361,FUZ,fuzzy planar cell polarity protein,protein_coding,0.3385755134989058,0,0,0,0,0,moderate,not_detected,checked_zero_mentions
ENSG00000136999,CCN3,cellular communication network factor 3,protein_coding,0.3383426939640305,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000188290,HES4,hes family bHLH transcription factor 4,protein_coding,0.3383062914097251,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000185129,PURA,purine rich element binding protein A,protein_coding,0.3379851788730397,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000089225,TBX5,T-box transcription factor 5,protein_coding,0.3375820678355322,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000112062,MAPK14,mitogen-activated protein kinase 14,protein_coding,0.3368751347119413,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000204435,CSNK2B,casein kinase 2 beta,protein_coding,0.3368264751097014,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000066926,FECH,ferrochelatase,protein_coding,0.3365518567454565,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000128294,TPST2,tyrosylprotein sulfotransferase 2,protein_coding,0.3363062178226262,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000102974,CTCF,CCCTC-binding factor,protein_coding,0.3362905146276277,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000149485,FADS1,fatty acid desaturase 1,protein_coding,0.3359182185978045,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000054282,SDCCAG8,SHH signaling and ciliogenesis regulator SDCCAG8,protein_coding,0.3356381588885238,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000143032,BARHL2,BarH like homeobox 2,protein_coding,0.3354736707651707,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000155511,GRIA1,glutamate ionotropic receptor AMPA type subunit 1,protein_coding,0.3353907949231281,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000239789,MRPS17,mitochondrial ribosomal protein S17,protein_coding,0.3353350867688459,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000103202,NME4,NME/NM23 nucleoside diphosphate kinase 4,protein_coding,0.3344110213993561,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000119919,NKX2-3,NK2 homeobox 3,protein_coding,0.3336482470041637,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000154845,PPP4R1,protein phosphatase 4 regulatory subunit 1,protein_coding,0.3336296726270033,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000008311,AASS,aminoadipate-semialdehyde synthase,protein_coding,0.3334932367784216,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000148737,TCF7L2,transcription factor 7 like 2,protein_coding,0.3330098022515663,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000137193,PIM1,"Pim-1 proto-oncogene, serine/threonine kinase",protein_coding,0.3325887737326484,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000153707,PTPRD,protein tyrosine phosphatase receptor type D,protein_coding,0.3324935283896746,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000011405,PIK3C2A,phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 alpha,protein_coding,0.3324602747263935,0,0,0,0,0,low,not_detected,checked_zero_mentions
ENSG00000117298,ECE1,endothelin converting enzyme 1,protein_coding,0.3322772595460829,0,0,0,0,0,low,not_detected,checked_zero_mentions
