source,target,edge_type,association_score,evidence_source,target_symbol,paper_id,nct_id,topic_id,topic_score,lit_label,trial_label
paper_0f2aa6ed82c4784911adf6516a4d87946280ac3b,lit_theme_2,paper_has_literature_theme,,,,,,2.0,0.1076770917420289,,
paper_73c303be94ccec3f13840b3ee36f0a5948770b36,lit_theme_0,paper_has_literature_theme,,,,,,0.0,0.1814758362754539,,
paper_4a507b69ee9b3c829023453adb56f16c3b00bd9d,lit_theme_2,paper_has_literature_theme,,,,,,2.0,0.3155375641290099,,
paper_591ba9cf114aff7814602cec352731c50977f57c,lit_theme_2,paper_has_literature_theme,,,,,,2.0,0.2097878369449029,,
paper_7054b0752449b4e7b65eeba9dab15edcc7b6e65e,lit_theme_4,paper_has_literature_theme,,,,,,4.0,0.0646602017026008,,
paper_b602087626c2aa8fd21c0974efb0c3ed16c46c2c,lit_theme_1,paper_has_literature_theme,,,,,,1.0,0.1401901892680729,,
paper_ce6e16a581111424a5b18265603de63b962e49e8,lit_theme_2,paper_has_literature_theme,,,,,,2.0,0.1065548267931851,,
paper_a690dbbdd0a9d096947451d07efcc109d5791529,lit_theme_0,paper_has_literature_theme,,,,,,0.0,0.0878670198703295,,
paper_70d44b215d6018058e9f872836da1d8c582e4a1b,lit_theme_1,paper_has_literature_theme,,,,,,1.0,0.2221452440016298,,
paper_d0f8b33eac81da6658650a4a35bb9bddcfa09299,lit_theme_0,paper_has_literature_theme,,,,,,0.0,0.131998125210745,,
paper_e8ad29b12da1896b4506335bce0db580ca6682ab,lit_theme_5,paper_has_literature_theme,,,,,,5.0,0.1897111984645309,,
paper_096d61b05436d3936637b22cea56ce71a43aeb73,lit_theme_3,paper_has_literature_theme,,,,,,3.0,0.0749749527591056,,
paper_44576d6f297cf4d411545ed1467999e9dcacb9b3,lit_theme_4,paper_has_literature_theme,,,,,,4.0,0.1342501749321608,,
paper_44ee5515609dfe6555c259f551315a322ff2d26b,lit_theme_2,paper_has_literature_theme,,,,,,2.0,0.1006320805711352,,
paper_e1936549133ed4613990017105a17a5c28b7ad94,lit_theme_4,paper_has_literature_theme,,,,,,4.0,0.0564387534905821,,
paper_14c738844753d266ad51d1d7045a15c9531228d9,lit_theme_2,paper_has_literature_theme,,,,,,2.0,0.3010882314638338,,
paper_a4addb35b2fe4d7b1309b3d45e5f11aa59ce514f,lit_theme_4,paper_has_literature_theme,,,,,,4.0,0.250269986647071,,
paper_268c3c3c76dd31674ca43f7804186bef72732b79,lit_theme_4,paper_has_literature_theme,,,,,,4.0,0.1869038241846956,,
paper_469d35696e2bc85c3b8e890f2929ab646465189c,lit_theme_2,paper_has_literature_theme,,,,,,2.0,0.0470263801102725,,
paper_489cea506a92578f3b87318c4b042e8e03b1c986,lit_theme_2,paper_has_literature_theme,,,,,,2.0,0.0925874723282618,,
paper_d7444690da4442ba0cdca3a07b20a88486ff50d0,lit_theme_4,paper_has_literature_theme,,,,,,4.0,0.1796531694192077,,
paper_7a2d22f7ff52e13ac8b5b8805c6971698051d860,lit_theme_2,paper_has_literature_theme,,,,,,2.0,0.1321925850450987,,
paper_39dcd1c03d0b6d562caac86e8356f1380ab06a44,lit_theme_0,paper_has_literature_theme,,,,,,0.0,0.1146843125154296,,
paper_f8f367cb900928ad0065b297064037bf4b5d4ed5,lit_theme_2,paper_has_literature_theme,,,,,,2.0,0.3040599660664261,,
paper_391adb47e61a3b92ada9dfb5d94a86802ac5d779,lit_theme_4,paper_has_literature_theme,,,,,,4.0,0.1804615401868032,,
paper_f569a75c5c526ad595a5260871ab636df520bc87,lit_theme_5,paper_has_literature_theme,,,,,,5.0,0.107949426994641,,
paper_9d0c9bccae6d6e0750c119c605d172661f0365b1,lit_theme_0,paper_has_literature_theme,,,,,,0.0,0.1638395496033893,,
paper_0fc4e4025db7cb13750b664bf31c4fc32a2fd334,lit_theme_5,paper_has_literature_theme,,,,,,5.0,0.4405685364005889,,
paper_68c9f35b659c74b8dd091dd85e9371c50e5410c4,lit_theme_4,paper_has_literature_theme,,,,,,4.0,0.2313071270064507,,
paper_dc5f525087f24d7c6a95d667de138557d460fc7e,lit_theme_2,paper_has_literature_theme,,,,,,2.0,0.2145528915664655,,
paper_99ea49ab0c1c1672b94039e5c61e1144b048cb80,lit_theme_4,paper_has_literature_theme,,,,,,4.0,0.3358089117593609,,
paper_e41bfc4708f0389c70833bc0e2f17b5f5c365272,lit_theme_2,paper_has_literature_theme,,,,,,2.0,0.1204914030884721,,
paper_6354dad3769ddf9d9537c8a36137788721072a58,lit_theme_3,paper_has_literature_theme,,,,,,3.0,0.2060253799660966,,
paper_958679c0420b7d94fa2f79529456e4710f929f86,lit_theme_0,paper_has_literature_theme,,,,,,0.0,0.1215407225849248,,
paper_3e694fe2e99a78fdb9cd33e218acd99a93cc12a0,lit_theme_4,paper_has_literature_theme,,,,,,4.0,0.3070160136843238,,
paper_0d77f6a86a79b9427114acef7bf159dbb7f10514,lit_theme_0,paper_has_literature_theme,,,,,,0.0,0.0486467857590378,,
paper_3778ea28655b9a1afee91cfb16a93b6b4307c939,lit_theme_5,paper_has_literature_theme,,,,,,5.0,0.0850877398033326,,
paper_c97b72eaa72a1f7af152b205f886ac883aa9fd23,lit_theme_0,paper_has_literature_theme,,,,,,0.0,0.158225811431788,,
paper_9e86f9053661218a4d7e96164aca758f5aa06629,lit_theme_3,paper_has_literature_theme,,,,,,3.0,0.2995508795041521,,
paper_6497f5a878cb7390e63934b8527c36bd40cf7f74,lit_theme_5,paper_has_literature_theme,,,,,,5.0,0.107161603596403,,
paper_39947d9225c17b3903f9c0803f67018762b8c6ab,lit_theme_5,paper_has_literature_theme,,,,,,5.0,0.4913069327270837,,
paper_565142d0377f2d6b99ff92c4a7eb0d2c1a0f8a55,lit_theme_2,paper_has_literature_theme,,,,,,2.0,0.1610330072204468,,
paper_14d8cb0e4061f3c2b258638a8405adb118ed1661,lit_theme_4,paper_has_literature_theme,,,,,,4.0,0.2423618695176947,,
paper_7c39e04713c153091326d93448cd23e0915cf1eb,lit_theme_0,paper_has_literature_theme,,,,,,0.0,0.1371852302403057,,
paper_b8db7d9e64845a5b32a9b467a78fc8f33534a185,lit_theme_1,paper_has_literature_theme,,,,,,1.0,0.109420349447373,,
paper_0c83e4839fdd334f30583ca16d4bde3dd64e2a0e,lit_theme_0,paper_has_literature_theme,,,,,,0.0,0.1340601245077572,,
paper_665a2d3289252d8f86c2ff8f98410dce2d787bed,lit_theme_3,paper_has_literature_theme,,,,,,3.0,0.3485604013843437,,
paper_bdd385e9a802b009e791b109fd900e0cc4acfb0c,lit_theme_0,paper_has_literature_theme,,,,,,0.0,0.1229442963398735,,
paper_cc2df1df8221a1fa3d428338a5ead55bc1a47948,lit_theme_0,paper_has_literature_theme,,,,,,0.0,0.1000741034430653,,
paper_5417c2e7e1bd6ecf36fd41acc258dd96b5bb450a,lit_theme_1,paper_has_literature_theme,,,,,,1.0,0.0617737150378927,,
paper_963d44388c7059d8d97e70124f29ad75b156176b,lit_theme_0,paper_has_literature_theme,,,,,,0.0,0.1051867676010613,,
paper_274c28c8529beee9e8a31454021c208f7d4ccb2c,lit_theme_2,paper_has_literature_theme,,,,,,2.0,0.3044192090040282,,
paper_6cfe44f16ac2df5bdc005343d99650e576117e3e,lit_theme_2,paper_has_literature_theme,,,,,,2.0,0.1078679402579129,,
paper_da782be286793872280ba238f8b29722674f8afc,lit_theme_2,paper_has_literature_theme,,,,,,2.0,0.0538783435814613,,
paper_b32d9cbbcddf16a7e870e7af7a554ef9500f8bfe,lit_theme_2,paper_has_literature_theme,,,,,,2.0,0.1079492224470901,,
paper_9ede0419da3c5670071f40c76ffeb53d1a55ac92,lit_theme_4,paper_has_literature_theme,,,,,,4.0,0.2860151419274538,,
paper_680e93dff751e51b55513a45fd61286ab6f75ca6,lit_theme_4,paper_has_literature_theme,,,,,,4.0,0.2936635416096737,,
paper_98503441c12045efa98618321005c58090ca5d42,lit_theme_4,paper_has_literature_theme,,,,,,4.0,0.1492043231271017,,
paper_7327bf32267408a923960fd9f32d94e9c8aa6aa5,lit_theme_2,paper_has_literature_theme,,,,,,2.0,0.3192451892926516,,
paper_8d466027a75c39f17e7ad5ecc5f8e37042c6bc87,lit_theme_5,paper_has_literature_theme,,,,,,5.0,0.1107482493003358,,
paper_705de1ad648e58eb4f0365ee12849559794f34bf,lit_theme_5,paper_has_literature_theme,,,,,,5.0,0.5033232013166432,,
paper_3b2efdbe935287d6cc2104d6ffb97d88d85a274d,lit_theme_1,paper_has_literature_theme,,,,,,1.0,0.1636543208745005,,
paper_7793bb2928221b40a28d3cba922da1dd07abc7e6,lit_theme_2,paper_has_literature_theme,,,,,,2.0,0.2111309394669343,,
paper_eb7657dfe7b98f7376299bf9d45805d3dc70eb6d,lit_theme_2,paper_has_literature_theme,,,,,,2.0,0.0821013206771685,,
paper_7d519aa90a797844d0e1f255dcd95d8458590aec,lit_theme_3,paper_has_literature_theme,,,,,,3.0,0.0453998922709684,,
paper_68b964348a73d7e55dcb6e3c9369f0ea61087551,lit_theme_2,paper_has_literature_theme,,,,,,2.0,0.1881100571921339,,
paper_e3de53d4474dc7bf2606d598395e2d4de0e4bdc9,lit_theme_4,paper_has_literature_theme,,,,,,4.0,0.2151411923465875,,
paper_71e5ef6d6358f27e86f5b91a6dac64bcaaee6f71,lit_theme_0,paper_has_literature_theme,,,,,,0.0,0.0955689999350372,,
paper_9b8b61604bdf488d7174d2b932dca90a7584666e,lit_theme_4,paper_has_literature_theme,,,,,,4.0,0.122638094329026,,
paper_d2bec68ad26e56513bcea9df9022eaf8aec5b438,lit_theme_2,paper_has_literature_theme,,,,,,2.0,0.202238335727632,,
paper_04c46912191f7759a4edb9dbd689b651e3bc2f11,lit_theme_4,paper_has_literature_theme,,,,,,4.0,0.0776912566451582,,
paper_9e64b2b5d7cb1c81bb59af998164880371bedca4,lit_theme_0,paper_has_literature_theme,,,,,,0.0,0.1383246677987364,,
paper_2ff44ecf28ab5caa615c62ddaa79f19053230329,lit_theme_2,paper_has_literature_theme,,,,,,2.0,0.1357744881897473,,
paper_c14ee2d8fd9da5595ed5eb7aa0ee7f611403d30c,lit_theme_0,paper_has_literature_theme,,,,,,0.0,0.1505138011735189,,
paper_e71b0fe1fd426a5bc3b0e90fbf3cee3edc8db310,lit_theme_4,paper_has_literature_theme,,,,,,4.0,0.0750231228965879,,
paper_9da6ba93bc5b92fa2d7c5ca2e936d34d44b264b1,lit_theme_4,paper_has_literature_theme,,,,,,4.0,0.057596515869012,,
paper_2ce23b683e360f18645948dd94dc88b6a52b2dd6,lit_theme_0,paper_has_literature_theme,,,,,,0.0,0.0986335563072382,,
paper_15d8fc2bcd17df5532d32ff0bba63aef6615fa3c,lit_theme_5,paper_has_literature_theme,,,,,,5.0,0.1430762349659974,,
paper_06b30efe8aaf3311cd948a56b2470ce75037beb0,lit_theme_2,paper_has_literature_theme,,,,,,2.0,0.0424752453969517,,
paper_8dff7b40271d04303b157a52f3b1a4008f7a04b1,lit_theme_0,paper_has_literature_theme,,,,,,0.0,0.1325027368294088,,
paper_4024a7662d4a79931b9dbbf7258910a41b2fe1f0,lit_theme_2,paper_has_literature_theme,,,,,,2.0,0.2702874392949449,,
paper_180469ad722ebaf51ef94dbda879f9371481e975,lit_theme_4,paper_has_literature_theme,,,,,,4.0,0.0213366812633376,,
paper_26d36f345c9e08256a449687876807fddf4b6bee,lit_theme_1,paper_has_literature_theme,,,,,,1.0,0.056093032728143,,
paper_37e6870bf0cbe81a2f57d3054e97ccf88260740c,lit_theme_5,paper_has_literature_theme,,,,,,5.0,0.5073607835365492,,
paper_e7e94580351bba73ea45bf25ab662a17062d8c1a,lit_theme_4,paper_has_literature_theme,,,,,,4.0,0.1307649461505131,,
paper_fe7c0a431f8e7e029f3377b02550e4e202d3143d,lit_theme_2,paper_has_literature_theme,,,,,,2.0,0.2087994776761386,,
paper_bef8192055d644cf26f1845318acdb5b29bac13a,lit_theme_2,paper_has_literature_theme,,,,,,2.0,0.2808952346331083,,
paper_ea95fe35016fc8176c21ee88ba4bd14d2fab7468,lit_theme_4,paper_has_literature_theme,,,,,,4.0,0.1791901677809601,,
paper_151638d064b3677e739392380ca225b41685040b,lit_theme_4,paper_has_literature_theme,,,,,,4.0,0.1194223363712432,,
paper_b1038bcde6db1e2542f5fd2125606da785bc5582,lit_theme_0,paper_has_literature_theme,,,,,,0.0,0.0961518071468701,,
paper_79d2b6173182c7ce25fea9ae125d64a66a9442d4,lit_theme_1,paper_has_literature_theme,,,,,,1.0,0.0716254376308166,,
paper_9dbe6b562aec1dc05309ecc0b7a89b81e6fd01bf,lit_theme_5,paper_has_literature_theme,,,,,,5.0,0.1498711206642984,,
paper_a7cc914d460367dcba0fdb7e9290bc681d8a3b4a,lit_theme_2,paper_has_literature_theme,,,,,,2.0,0.1134887784046871,,
paper_01c64956113dcaa0837db9f0cd3e6edf422704f1,lit_theme_0,paper_has_literature_theme,,,,,,0.0,0.0846366372861337,,
paper_84338b50a288b320cba29c82e937cfaa5fd969b2,lit_theme_3,paper_has_literature_theme,,,,,,3.0,0.112502792628697,,
paper_ea5d49b11e9d2b96f3bea644cdd9230443017a7e,lit_theme_5,paper_has_literature_theme,,,,,,5.0,0.1272710396714593,,
paper_48240b77d27f3d2db64360a399cf70aa5acca327,lit_theme_4,paper_has_literature_theme,,,,,,4.0,0.1105798891256727,,
paper_2e35e402f0724efbfbc955d6a67a87699d52a420,lit_theme_4,paper_has_literature_theme,,,,,,4.0,0.2394603419415685,,
paper_a4efe8944aceba1bacea28102b7c92df7371d5b7,lit_theme_2,paper_has_literature_theme,,,,,,2.0,0.2428862392478243,,
paper_10eb5e409415886b2bcc043c5161ece40dd0d30b,lit_theme_2,paper_has_literature_theme,,,,,,2.0,0.0989558040978264,,
paper_69daacfe55b75610aafc839360da42d18693af13,lit_theme_0,paper_has_literature_theme,,,,,,0.0,0.0566298006997434,,
paper_89496855e1329c674b4d11681eb43b25f9d3235a,lit_theme_5,paper_has_literature_theme,,,,,,5.0,0.2633733465339727,,
paper_f44d0392c12487bd3738a2d9cd8eefa139775abb,lit_theme_0,paper_has_literature_theme,,,,,,0.0,0.0861095382344353,,
paper_b24b591a0e125929a503d5506d666ab4e3592696,lit_theme_2,paper_has_literature_theme,,,,,,2.0,0.240784820680976,,
paper_71ab2302114aa0ed6fe00369c31346996dc0b928,lit_theme_0,paper_has_literature_theme,,,,,,0.0,0.0497648845665248,,
paper_5d066b72fc3f57ff12ff6fe81cce5049d9c735ed,lit_theme_4,paper_has_literature_theme,,,,,,4.0,0.1545350752507364,,
paper_312b6d52bb9310ea0df76428e77c792b5849550e,lit_theme_2,paper_has_literature_theme,,,,,,2.0,0.3245006562020963,,
paper_77809357e4828bb323adc38cd1a6ad34cdc82a53,lit_theme_4,paper_has_literature_theme,,,,,,4.0,0.2443319370476775,,
paper_bbab7a44a3b914a574816f1b4885797eb472650c,lit_theme_5,paper_has_literature_theme,,,,,,5.0,0.4600210011457937,,
paper_c1c305deb6388641b3da3e3e7dd5ceb7471ddaec,lit_theme_0,paper_has_literature_theme,,,,,,0.0,0.1372828096633883,,
paper_7ed24ce106dd1e44234a0396a6a33e0e66736e36,lit_theme_0,paper_has_literature_theme,,,,,,0.0,0.0861780367584932,,
paper_8e2d702b3daab433d5125284895c1ddf8e9a83e9,lit_theme_0,paper_has_literature_theme,,,,,,0.0,0.1331953959217161,,
paper_4262a60bbb3d717a50348831e7b67b48bd454c01,lit_theme_0,paper_has_literature_theme,,,,,,0.0,0.0974802866110594,,
paper_26ef9e731591bf593c06a99e6195f401609e7b37,lit_theme_1,paper_has_literature_theme,,,,,,1.0,0.2125419212366577,,
paper_c64aa17e37b0881f5a84110d025fd1cae088e278,lit_theme_0,paper_has_literature_theme,,,,,,0.0,0.1402584177094737,,
paper_ec6d41e896d47b5146fe18dfe3a1a446d0217c61,lit_theme_0,paper_has_literature_theme,,,,,,0.0,0.1692270566761128,,
paper_a5557e38e2cb1fe1b3ad6379d03ec8db0a8e7b5b,lit_theme_2,paper_has_literature_theme,,,,,,2.0,0.3131070374249879,,
paper_e223b746b32957ceec0f2671fecb2150a0e829e7,lit_theme_4,paper_has_literature_theme,,,,,,4.0,0.1535548965363027,,
paper_e10065d2fee43b85a367f135e368a1249711575e,lit_theme_5,paper_has_literature_theme,,,,,,5.0,0.5490768530416574,,
paper_e2b45ec414da3d57b4453b2fb1589914004ed7b1,lit_theme_0,paper_has_literature_theme,,,,,,0.0,0.0631056738861701,,
paper_d2d19dea1628bfdf0a811b212dfd7ba494990bab,lit_theme_2,paper_has_literature_theme,,,,,,2.0,0.0893470760273144,,
paper_e381e6b43d98516bf75fe8d6735d8d78672abcf2,lit_theme_2,paper_has_literature_theme,,,,,,2.0,0.1154905652507411,,
paper_1ad5c1c5375df549f948654578231fec1f1eac46,lit_theme_0,paper_has_literature_theme,,,,,,0.0,0.0782580738910807,,
trial_NCT04920786,trial_theme_4,trial_has_theme,,,,,,4.0,0.3680836523922541,,
trial_NCT01079819,trial_theme_4,trial_has_theme,,,,,,4.0,0.3640821251504369,,
trial_NCT02180269,trial_theme_4,trial_has_theme,,,,,,4.0,0.3632714828500096,,
trial_NCT01454115,trial_theme_4,trial_has_theme,,,,,,4.0,0.363028442588923,,
trial_NCT00454870,trial_theme_1,trial_has_theme,,,,,,1.0,0.3580626244376485,,
trial_NCT01217021,trial_theme_2,trial_has_theme,,,,,,2.0,0.3540355596700004,,
trial_NCT01044758,trial_theme_3,trial_has_theme,,,,,,3.0,0.351104528235683,,
trial_NCT00687141,trial_theme_4,trial_has_theme,,,,,,4.0,0.3444857412874188,,
trial_NCT02178124,trial_theme_4,trial_has_theme,,,,,,4.0,0.3414553417067567,,
trial_NCT04488419,trial_theme_1,trial_has_theme,,,,,,1.0,0.3400040377358342,,
trial_NCT05525780,trial_theme_4,trial_has_theme,,,,,,4.0,0.3386789536069771,,
trial_NCT02006641,trial_theme_1,trial_has_theme,,,,,,1.0,0.3378252082027436,,
trial_NCT02516046,trial_theme_2,trial_has_theme,,,,,,2.0,0.3346176595447741,,
trial_NCT03757325,trial_theme_4,trial_has_theme,,,,,,4.0,0.333729256134309,,
trial_NCT01253499,trial_theme_4,trial_has_theme,,,,,,4.0,0.3329471173363364,,
trial_NCT03363269,trial_theme_5,trial_has_theme,,,,,,5.0,0.3302104007974676,,
trial_NCT01254448,trial_theme_4,trial_has_theme,,,,,,4.0,0.3296676578968172,,
trial_NCT00480467,trial_theme_4,trial_has_theme,,,,,,4.0,0.3290666609602054,,
trial_NCT03402503,trial_theme_1,trial_has_theme,,,,,,1.0,0.3269839125861927,,
trial_NCT02079246,trial_theme_1,trial_has_theme,,,,,,1.0,0.3269717493116725,,
trial_NCT02006654,trial_theme_1,trial_has_theme,,,,,,1.0,0.3268993683973376,,
trial_NCT06114745,trial_theme_3,trial_has_theme,,,,,,3.0,0.3248387786415168,,
trial_NCT00726115,trial_theme_4,trial_has_theme,,,,,,4.0,0.3195182569596773,,
trial_NCT01165554,trial_theme_2,trial_has_theme,,,,,,2.0,0.3183732821806662,,
trial_NCT02640092,trial_theme_2,trial_has_theme,,,,,,2.0,0.3181349893559229,,
trial_NCT06556966,trial_theme_4,trial_has_theme,,,,,,4.0,0.3180783669832815,,
trial_NCT00381238,trial_theme_1,trial_has_theme,,,,,,1.0,0.3154301688735947,,
trial_NCT00829374,trial_theme_1,trial_has_theme,,,,,,1.0,0.3133994250730321,,
trial_NCT02337907,trial_theme_3,trial_has_theme,,,,,,3.0,0.3133909583030726,,
trial_NCT02187627,trial_theme_2,trial_has_theme,,,,,,2.0,0.3110048418089584,,
trial_NCT01018875,trial_theme_1,trial_has_theme,,,,,,1.0,0.3103371603548664,,
trial_NCT06281314,trial_theme_3,trial_has_theme,,,,,,3.0,0.3020898564081591,,
trial_NCT00955409,trial_theme_1,trial_has_theme,,,,,,1.0,0.3017760737998202,,
trial_NCT00411580,trial_theme_1,trial_has_theme,,,,,,1.0,0.3009604950723313,,
trial_NCT03055741,trial_theme_1,trial_has_theme,,,,,,1.0,0.3006469202243664,,
trial_NCT04023994,trial_theme_4,trial_has_theme,,,,,,4.0,0.2991234406109636,,
trial_NCT01057030,trial_theme_4,trial_has_theme,,,,,,4.0,0.2983739133814379,,
trial_NCT00937846,trial_theme_2,trial_has_theme,,,,,,2.0,0.2968921096651732,,
trial_NCT00495417,trial_theme_1,trial_has_theme,,,,,,1.0,0.289566731985347,,
trial_NCT00675623,trial_theme_1,trial_has_theme,,,,,,1.0,0.2888173790700108,,
trial_NCT01823666,trial_theme_3,trial_has_theme,,,,,,3.0,0.2875308555538957,,
trial_NCT00566397,trial_theme_1,trial_has_theme,,,,,,1.0,0.2859371570890568,,
trial_NCT00499200,trial_theme_4,trial_has_theme,,,,,,4.0,0.2855119810009572,,
trial_NCT01482845,trial_theme_4,trial_has_theme,,,,,,4.0,0.2843877829067921,,
trial_NCT04080544,trial_theme_2,trial_has_theme,,,,,,2.0,0.2833475852397883,,
trial_NCT06151795,trial_theme_2,trial_has_theme,,,,,,2.0,0.2795494873443354,,
trial_NCT02380573,trial_theme_3,trial_has_theme,,,,,,3.0,0.2749280030080263,,
trial_NCT03290326,trial_theme_2,trial_has_theme,,,,,,2.0,0.27256226501652,,
trial_NCT01565330,trial_theme_2,trial_has_theme,,,,,,2.0,0.270443452343605,,
trial_NCT00104013,trial_theme_1,trial_has_theme,,,,,,1.0,0.2691837222655259,,
trial_NCT00438568,trial_theme_3,trial_has_theme,,,,,,3.0,0.2687873378663156,,
trial_NCT02035553,trial_theme_5,trial_has_theme,,,,,,5.0,0.2680913625795045,,
trial_NCT03287765,trial_theme_2,trial_has_theme,,,,,,2.0,0.2670465209271296,,
trial_NCT00329082,trial_theme_1,trial_has_theme,,,,,,1.0,0.2662013616009502,,
trial_NCT01397539,trial_theme_4,trial_has_theme,,,,,,4.0,0.2638691846340037,,
trial_NCT00945672,trial_theme_1,trial_has_theme,,,,,,1.0,0.2628325606284937,,
trial_NCT01478204,trial_theme_1,trial_has_theme,,,,,,1.0,0.2616587632145346,,
trial_NCT00722046,trial_theme_1,trial_has_theme,,,,,,1.0,0.2610883119337973,,
trial_NCT03486938,trial_theme_3,trial_has_theme,,,,,,3.0,0.2598513373500442,,
trial_NCT00104273,trial_theme_1,trial_has_theme,,,,,,1.0,0.2594955026621052,,
trial_NCT01369225,trial_theme_1,trial_has_theme,,,,,,1.0,0.2571290674697599,,
trial_NCT03867253,trial_theme_1,trial_has_theme,,,,,,1.0,0.2570463760806742,,
trial_NCT00040443,trial_theme_3,trial_has_theme,,,,,,3.0,0.2565140837923454,,
trial_NCT03977584,trial_theme_2,trial_has_theme,,,,,,2.0,0.253581815737171,,
trial_NCT06094452,trial_theme_3,trial_has_theme,,,,,,3.0,0.2515669021554806,,
trial_NCT02051608,trial_theme_2,trial_has_theme,,,,,,2.0,0.2509301880659311,,
trial_NCT02127476,trial_theme_4,trial_has_theme,,,,,,4.0,0.2508074202789671,,
trial_NCT00377715,trial_theme_1,trial_has_theme,,,,,,1.0,0.2495273533273923,,
trial_NCT04079803,trial_theme_1,trial_has_theme,,,,,,1.0,0.2490132860607414,,
trial_NCT03533257,trial_theme_3,trial_has_theme,,,,,,3.0,0.2485205138523056,,
trial_NCT01605448,trial_theme_3,trial_has_theme,,,,,,3.0,0.247896511683009,,
trial_NCT05787028,trial_theme_4,trial_has_theme,,,,,,4.0,0.2478839220700189,,
trial_NCT00749216,trial_theme_4,trial_has_theme,,,,,,4.0,0.2456674005042479,,
trial_NCT00824590,trial_theme_4,trial_has_theme,,,,,,4.0,0.2450063473611357,,
trial_NCT00366288,trial_theme_4,trial_has_theme,,,,,,4.0,0.2418621727659804,,
trial_NCT01661673,trial_theme_4,trial_has_theme,,,,,,4.0,0.2413878319262392,,
trial_NCT00285077,trial_theme_1,trial_has_theme,,,,,,1.0,0.2407728353344852,,
trial_NCT02820896,trial_theme_4,trial_has_theme,,,,,,4.0,0.2407623983130924,,
trial_NCT01688128,trial_theme_3,trial_has_theme,,,,,,3.0,0.2393584345402406,,
trial_NCT00702780,trial_theme_1,trial_has_theme,,,,,,1.0,0.2385333594414398,,
trial_NCT00001917,trial_theme_2,trial_has_theme,,,,,,2.0,0.2362954245596692,,
trial_NCT03075007,trial_theme_2,trial_has_theme,,,,,,2.0,0.2333809603684172,,
trial_NCT02423122,trial_theme_2,trial_has_theme,,,,,,2.0,0.2301093450760412,,
trial_NCT02370524,trial_theme_2,trial_has_theme,,,,,,2.0,0.2300704622374983,,
trial_NCT02494531,trial_theme_2,trial_has_theme,,,,,,2.0,0.2295538168007511,,
trial_NCT00940589,trial_theme_1,trial_has_theme,,,,,,1.0,0.2290652381135152,,
trial_NCT05423522,trial_theme_5,trial_has_theme,,,,,,5.0,0.2289385716156821,,
trial_NCT01565356,trial_theme_2,trial_has_theme,,,,,,2.0,0.2278877182138284,,
trial_NCT04206670,trial_theme_3,trial_has_theme,,,,,,3.0,0.2263632322389622,,
trial_NCT01122329,trial_theme_2,trial_has_theme,,,,,,2.0,0.2263274784246839,,
trial_NCT01584440,trial_theme_5,trial_has_theme,,,,,,5.0,0.2260487835725022,,
trial_NCT02119546,trial_theme_3,trial_has_theme,,,,,,3.0,0.2247593198682211,,
trial_NCT01421056,trial_theme_4,trial_has_theme,,,,,,4.0,0.2223881724117476,,
trial_NCT05077826,trial_theme_3,trial_has_theme,,,,,,3.0,0.2214714512749148,,
trial_NCT01994889,trial_theme_5,trial_has_theme,,,,,,5.0,0.2196909180703477,,
trial_NCT00966966,trial_theme_4,trial_has_theme,,,,,,4.0,0.2196698596373709,,
trial_NCT03933696,trial_theme_3,trial_has_theme,,,,,,3.0,0.2167828189761558,,
trial_NCT04856072,trial_theme_2,trial_has_theme,,,,,,2.0,0.2164234449753109,,
trial_NCT06029894,trial_theme_3,trial_has_theme,,,,,,3.0,0.2155841157340198,,
trial_NCT03112096,trial_theme_2,trial_has_theme,,,,,,2.0,0.2144942298215041,,
trial_NCT02859207,trial_theme_4,trial_has_theme,,,,,,4.0,0.2131618663976897,,
trial_NCT03811847,trial_theme_3,trial_has_theme,,,,,,3.0,0.212744793026624,,
trial_NCT00752232,trial_theme_1,trial_has_theme,,,,,,1.0,0.2126591290421665,,
trial_NCT05172128,trial_theme_3,trial_has_theme,,,,,,3.0,0.2116158812057064,,
trial_NCT01659398,trial_theme_3,trial_has_theme,,,,,,3.0,0.2099839826389893,,
trial_NCT01284387,trial_theme_1,trial_has_theme,,,,,,1.0,0.2090939991176845,,
trial_NCT05215782,trial_theme_2,trial_has_theme,,,,,,2.0,0.2087014657650098,,
trial_NCT03901105,trial_theme_2,trial_has_theme,,,,,,2.0,0.2074361517853758,,
trial_NCT01268020,trial_theme_2,trial_has_theme,,,,,,2.0,0.2072789367135317,,
trial_NCT00481520,trial_theme_1,trial_has_theme,,,,,,1.0,0.2070448385162707,,
trial_NCT05787041,trial_theme_4,trial_has_theme,,,,,,4.0,0.206220320996469,,
trial_NCT05788848,trial_theme_1,trial_has_theme,,,,,,1.0,0.2056407912790477,,
trial_NCT01741194,trial_theme_1,trial_has_theme,,,,,,1.0,0.205019961178878,,
trial_NCT00630851,trial_theme_5,trial_has_theme,,,,,,5.0,0.2049542306445589,,
trial_NCT05466422,trial_theme_3,trial_has_theme,,,,,,3.0,0.2045499698648789,,
trial_NCT02094729,trial_theme_4,trial_has_theme,,,,,,4.0,0.2043822272691342,,
trial_NCT06681948,trial_theme_5,trial_has_theme,,,,,,5.0,0.2032949391102471,,
trial_NCT00930059,trial_theme_1,trial_has_theme,,,,,,1.0,0.2032173895505936,,
trial_NCT00141661,trial_theme_1,trial_has_theme,,,,,,1.0,0.202605746499203,,
